dataset	id	question	gold_answer	assistant_label	assistant_notes	stable_wrong_models	frontier_open_consensus_count	frontier_open_consensus_answer	model_dir__gemini_2_5_pro	stable_wrong__gemini_2_5_pro	open_correct__gemini_2_5_pro	consistency_equivalent__gemini_2_5_pro	open_answer__gemini_2_5_pro	assistive_answer__gemini_2_5_pro	open_correctness_reasoning__gemini_2_5_pro	consistency_reasoning__gemini_2_5_pro	model_dir__gemini_2_5_flash	stable_wrong__gemini_2_5_flash	open_correct__gemini_2_5_flash	consistency_equivalent__gemini_2_5_flash	open_answer__gemini_2_5_flash	assistive_answer__gemini_2_5_flash	open_correctness_reasoning__gemini_2_5_flash	consistency_reasoning__gemini_2_5_flash	model_dir__gpt_5_1	stable_wrong__gpt_5_1	open_correct__gpt_5_1	consistency_equivalent__gpt_5_1	open_answer__gpt_5_1	assistive_answer__gpt_5_1	open_correctness_reasoning__gpt_5_1	consistency_reasoning__gpt_5_1
frames	232	How much taller (in centimetres) is Mark O'Halloran (ex West Tigers rugby league player) than the London Broncos' player with the heritage number 341?	11cm	partial_frontier_consensus	Two frontier models agree on '0 cm' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro	2	0 cm	gemini-2.5-pro	1	0	1	0 cm	0.0	The predicted value '0 cm' is not within 5% tolerance of the gold value '11cm'. The absolute difference is 11, while 5% of 11 is 0.55.	Both answers represent the numerical value zero. The unit 'cm' in answer_a is compatible with the numerical value in answer_b.	gemini-2.5-flash	0	0	0	8 cm	10.0	The prediction '8 cm' is not within 5% tolerance of the gold value '11 cm'. The absolute difference is 3, while the allowed tolerance is 0.55 (5% of 11).	The numerical values 8 and 10.0 are not within the allowed 5% (or minimum 0.5) tolerance. The difference is 2, which is 25% of 8.	gpt-5.1	0	0	0	0 cm	15.0	The predicted numerical value '0' is not within 5% tolerance of the gold value '11' (11 - 0 = 11; 5% of 11 is 0.55).	The numeric values 0 and 15.0 are not within the allowed tolerance (±5% or minimum 0.5).
frames	238	Part of the dynamic duo who broke a record set by Mickey Lolich and Bill Freehan in 1975 for most starts together, this MLB pitcher's battery mate ranked first all-time among catchers in putouts as of 2022. In what year did he (the pitcher)  make his Grand Ole Opry debut?	2024	time_dependent	Time-relative phrasing ('as of'); gold likely tied to a specific snapshot/date.	gemini_2_5_pro	1	2023	gemini-2.5-pro	1	0	1	2023	2023	The predicted year '2023' does not match the gold year '2024'. Years require an exact match.	Both answers state the same year, 2023, which is an exact match.	gemini-2.5-flash	0	0	0	1967	2007	The predicted year '1967' does not match the gold year '2024'. Calendar dates/years must match exactly.	Calendar years require an exact match. 1967 is not equivalent to 2007.	gpt-5.1	0	1	1	2024	2024	The prediction '2024' exactly matches the gold answer '2024'.	Both answers state the same year, 2024.
frames	241	The screenwriter of the film, which received nominations for Best Screenplay and Best Actor in a Motion Picture - Drama at the 1995 Golden Globes, attended which Michigan university?	Grand Valley State University	possible_gold_typo_or_alias	Open answer 'Grand Valley State University' is very close to gold 'Grand Valley State University' (small edit distance); likely typo/alias/normalization.	gpt_5_1	1	Grand Valley State University	gemini-2.5-pro	0	1	0	Grand Valley State University	None	The prediction exactly matches the gold.	'None' explicitly contradicts the specific university named in answer_a.	gemini-2.5-flash	0	0	0	University of Michigan	None	"The prediction ""University of Michigan"" contradicts the gold fact ""Grand Valley State University""."	"Answer A specifies a university, while answer B explicitly states ""None"", which is a direct contradiction."	gpt-5.1	1	0	1	none	None; Quentin Tarantino did not attend a Michigan university	"The prediction ""none"" directly contradicts the gold answer ""Grand Valley State University""."	Both answers state that there is no university. Answer B provides additional, non-contradictory information.
frames	244	Who is the Formula One driver who won their first Driver's Championship in the 46th season, what team did they race for that year, and how many years after that team's first race was it?	Nigel Mansell, Williams Grand Prix Engineering, 15 years	partial_frontier_consensus	Two frontier models agree on 'Michael Schumacher, Benetton, 9' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	2	Michael Schumacher, Benetton, 9	gemini-2.5-pro	1	0	1	Michael Schumacher, Benetton, 9	Michael Schumacher, Benetton, 9	The prediction contradicts all three facts in the gold answer: the driver (Michael Schumacher vs Nigel Mansell), the team (Benetton vs Williams Grand Prix Engineering), and the number of years (9 vs 15, which is outside the 5% numerical tolerance).	Both answers are identical and state the same essential facts.	gemini-2.5-flash	1	0	1	Michael Schumacher, Benetton, 9	Michael Schumacher, Benetton, 9	The prediction contradicts all three facts in the gold answer: the driver (Michael Schumacher vs Nigel Mansell), the team (Benetton vs Williams Grand Prix Engineering), and the number of years (9 vs 15, which is outside the 5% numerical tolerance).	Both answers are identical.	gpt-5.1	1	0	1	Michael Schumacher; Benetton-Renault; 9 years	Michael Schumacher, Benetton, 9	The predicted driver (Michael Schumacher), team (Benetton-Renault), and number of years (9) all contradict the gold facts (Nigel Mansell, Williams Grand Prix Engineering, 15 years). The numerical difference (15 vs 9) exceeds the 5% tolerance.	"All essential facts match. ""Benetton"" is an acceptable alias/shortened name for ""Benetton-Renault"", and ""years"" is implied for the number 9."
frames	250	The Sikh empire's capital at the time of the Battle of Sobraon came under the rule of the British Crown in what year?	1858	frontier_consensus_vs_gold	All three frontier models agree on '1849' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	1849	gemini-2.5-pro	1	0	1	1849	1849	The predicted year '1849' does not match the gold year '1858'. Calendar dates/years must match exactly.	Both answers state the same year, 1849, which is an exact match.	gemini-2.5-flash	1	0	1	1849	1849	The predicted year '1849' does not match the gold year '1858'. Calendar dates/years must match exactly.	Both answers state the exact same year, 1849.	gpt-5.1	1	0	1	1849	1849	The predicted year '1849' does not match the gold year '1858'. Calendar dates/years must match exactly.	Both answers state the same year, 1849, which is an exact match.
frames	285	This deceased American singer and songwriter who's song about censorship was nominated for a Grammy Award (for Best Hard Rock Performance) in the same year that was designated as International Space Year by the United Nations. How many letters are in his name?	11 (Layne Staley)	partial_frontier_consensus	Two frontier models agree on '11' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro	2	11	gemini-2.5-pro	1	0	1	10	10	The prediction '10' is outside the 5% tolerance for the gold value '11' (1 is not ≤ 0.55).	Both answers state the same number, 10.	gemini-2.5-flash	0	1	1	11	11	The prediction '11' exactly matches the numerical part of the gold answer '11'.	Both answers state the same number, 11.	gpt-5.1	0	1	1	11	11	The prediction '11' exactly matches the numerical part of the gold answer '11'.	Both answers state the same number, 11.
frames	297	What song topped Billboard magazine's Top 30 chart in the same year that the first documented case of a person being hit and surviving a meteorite occurred?	Little Things Mean a Lot by Kitty Kallen	frontier_consensus_vs_gold	All three frontier models agree on 'Little Things Mean a Lot' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Little Things Mean a Lot	gemini-2.5-pro	1	0	1	Little Things Mean a Lot	Little Things Mean a Lot	"The prediction is missing the artist, ""Kitty Kallen"", which is a vital fact included in the gold answer for identifying the song."	Both answers are identical strings.	gemini-2.5-flash	1	0	1	Little Things Mean a Lot	Little Things Mean a Lot	"The prediction is missing the artist, ""Kitty Kallen"", which is a vital fact included in the gold answer for identifying the song."	Both answers are identical strings.	gpt-5.1	1	0	1	Little Things Mean a Lot	Little Things Mean a Lot	"The prediction is missing the artist, ""Kitty Kallen"", which is a vital fact included in the gold answer for identifying the song."	Both answers are identical strings.
frames	304	What year was the person born who was Prime Minister of The United Kingdom during the year that the first African American ran for president of the United States?	1792	partial_frontier_consensus	Two frontier models agree on '1848' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro,gpt_5_1	2	1848	gemini-2.5-pro	1	0	1	1848	1848	The predicted year '1848' does not match the gold year '1792'. Years must match exactly.	Both answers state the same year, 1848. Years require an exact match.	gemini-2.5-flash	0	0	0	1848	1916	The predicted year '1848' does not match the gold year '1792'. Years must match exactly.	The years 1848 and 1916 are different. Calendar years require an exact match.	gpt-5.1	1	0	1	1916	1916	The predicted year '1916' does not match the gold year '1792'. Calendar dates/years must match exactly.	Both answers are identical and state the same year.
frames	315	I'm thinking of a famous zoologist who is alumni of Upsala University and is credited with formally describing the African Gray parrot. He published his first edition of a certain book with a Latin title in the Netherlands, in 1735, while attending the university. This book contained his system of classifying animals, and it was key to the book's title. What is the modern-day term for the classification system he famously wrote about?	Binomial nomenclature	partial_frontier_consensus	Two frontier models agree on 'taxonomy' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gpt_5_1	2	taxonomy	gemini-2.5-pro	0	1	1	Binomial nomenclature	Linnaean taxonomy	The prediction exactly matches the gold answer.	"Linnaean taxonomy is the broader classification system developed by Linnaeus, which fundamentally includes and is defined by binomial nomenclature. Therefore, ""Linnaean taxonomy"" covers the"	gemini-2.5-flash	0	0	-1	taxonomy	Linnaean taxonomy	"The gold answer ""Binomial nomenclature"" refers to the specific system of naming organisms with two terms (genus and species) that Linnaeus is famous for. The prediction ""taxonomy"" is the broader scientific discipline of classifying organisms, which encompasses binomial nomenclature but is not the specific system itself. Therefore, the prediction is too general and does not convey the same specific fact."	Error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))	gpt-5.1	1	0	1	taxonomy	Linnaean taxonomy	"The gold answer ""Binomial nomenclature"" refers to the specific system of naming organisms with two terms (genus and species) that Linnaeus is famous for. The prediction ""taxonomy"" is the broader scientific discipline of classifying organisms, which encompasses binomial nomenclature but is not the specific system itself. Therefore, the prediction is too general and does not convey the same specific fact."	"Answer_b provides a more specific term (""Linnaean taxonomy"") which includes the general term (""taxonomy"") from answer_a without contradiction. The additional qualifier is acceptable."
frames	330	How many years older is the police force that covers the City of London, than the political party that came 4th in the 2019 European Parliament election in Lombardy? Write the number of years in binary	10101110	partial_frontier_consensus	Two frontier models agree on '10011011' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro	2	10011011	gemini-2.5-pro	1	0	1	10011011	10011011	The prediction '10011011' (decimal 155) does not match the gold '10101110' (decimal 174). Binary numbers must match exactly.	Both answers are identical binary strings.	gemini-2.5-flash	0	0	0	10011011	10101101	The prediction '10011011' (decimal 155) does not match the gold '10101110' (decimal 174). Binary numbers must match exactly.	The binary numbers 10011011 (decimal 155) and 10101101 (decimal 173) are not within the allowed 5% tolerance (18 > 7.75).	gpt-5.1	0	1	1	10101110	10101110	The prediction exactly matches the gold.	Both answers are identical binary strings.
frames	356	As of August 3, 2024, excluding white, what colour features on the flag of the city that houses the racecourse where Danon The Kid made his racing debut?	Red	time_dependent	Time-relative phrasing ('As of'); gold likely tied to a specific snapshot/date.	gemini_2_5_pro	2	Green	gemini-2.5-pro	1	0	1	Purple	['purple', 'green']	"The prediction ""Purple"" contradicts the gold answer ""Red""."	"The essential fact ""Purple"" from answer_a is present in answer_b (after case normalization). The additional color ""green"" in answer_b is an allowed extra."	gemini-2.5-flash	0	0	0	Green	['red', 'blue', 'yellow']	"The prediction ""Green"" directly contradicts the gold answer ""Red""."	"Answer_a states ""Green"" as a color, which is not present in the list provided in answer_b."	gpt-5.1	0	0	0	green	['purple']	"The prediction ""green"" contradicts the gold answer ""Red""."	"The colors ""green"" and ""purple"" are distinct and not equivalent."
